"student_id","entry_year","graduation_date","graduation_cgpa","work_company","work_industry","work_position","work_startdate","work_enddate","work_city","work_country","erasmus_participation","erasmus_year","erasmus_school","erasmus_city","erasmus_country","graduation_year"
21232171,2012,"02.06.2017",2.63,"TravelPerk","Software","Customer Care Agent","05.07.2023","0000-00-00","Birmingham","United Kingdom",NA,NA,"","","",2017
21232185,2012,"06.07.2017",3.18,"Türk Traktör","Auto, Truck & Motorcycle Manufacturers","Part-time Trainee","21.06.2016","01.02.2017","Ankara","Turkey",1,2016,"Technical University of Liberec","Liberec","Czech Republic",2017
21232185,2012,"06.07.2017",3.18,"CMS Jant ve Makina","Auto, Truck & Motorcycle Parts & Service","Supply Planning Specialist","19.02.2018","05.12.2018","İzmir","Turkey",1,2016,"Technical University of Liberec","Liberec","Czech Republic",2017
21232185,2012,"06.07.2017",3.18,"ASELSAN","Aerospace & Defense","Production Planning & Control Engineer","07.12.2018","0000-00-00","Ankara","Turkey",1,2016,"Technical University of Liberec","Liberec","Czech Republic",2017
21232199,2012,"11.04.2017",3.02,"itelligence Türkiye","IT Services & Consulting","Consultant","29.10.2018","0000-00-00","İstanbul","Turkey",1,2016,"Technical University of Liberec","Liberec","Czech Republic",2017
21232199,2012,"11.04.2017",3.02,"MBIS","IT Services & Consulting","Consultant","23.07.2018","26.10.2018","Ankara","Turkey",1,2016,"Technical University of Liberec","Liberec","Czech Republic",2017
21232199,2012,"11.04.2017",3.02,"MİTAŞ Endüstri","Steel","SAP Consultant","28.05.2017","20.07.2018","Ankara","Turkey",1,2016,"Technical University of Liberec","Liberec","Czech Republic",2017
21232205,2012,"03.06.2016",3.31,"ASELSAN","Aerospace & Defense","Warehouse Management Engineer","12.09.2018","06.07.2020","Ankara","Turkey",NA,NA,"","","",2016
21232205,2012,"03.06.2016",3.31,"ASELSAN","Aerospace & Defense","Production Planning Engineer","06.07.2020","0000-00-00","Ankara","Turkey",NA,NA,"","","",2016
21232219,2012,"11.06.2018",3.15,"Sanko Makina","Auto, Truck & Motorcycle Manufacturers","Production & Planning Engineer","18.07.2018","13.01.2020","İzmir","Turkey",NA,NA,"","","",2018
21232219,2012,"11.06.2018",3.15,"Vestel Elektronik","Consumer Electronics","Production Specialist","14.01.2020","0000-00-00","Manisa","Turkey",NA,NA,"","","",2018
21232224,2012,"25.03.2020",2.61,"Aktif Elektroteknik","Electrical Components & Equipment","Method Engineer","07.01.2019","16.07.2020","Ankara","Turkey",NA,NA,"","","",2020
21232224,2012,"25.03.2020",2.61,"ASELSAN","Aerospace & Defense","Planning Engineer","15.02.2021","0000-00-00","Ankara","Turkey",NA,NA,"","","",2020
21232243,2012,"05.02.2020",2.77,"Kumtel | Dayanıklı Tüketim Malları Plastik San. ve Tic. A.Ş.","Household Products","Warehouse Management Engineer","05.07.2021","0000-00-00","Kayseri","Turkey",NA,NA,"","","",2020
21232243,2012,"05.02.2020",2.77,"İstikbal Mobilya","Home Furnishing","Purchasing Engineer","24.04.2023","14.09.2023","Kayseri","Turkey",NA,NA,"","","",2020
21232243,2012,"05.02.2020",2.77,"ASELSAN","Aerospace & Defense","Purchasing Engineer","02.10.2023","0000-00-00","Ankara","Turkey",NA,NA,"","","",2020
21232257,2012,"02.06.2017",3.63,"TOFAŞ Turkish Automotive Company","Auto, Truck & Motorcycle Manufacturers","Prova Plus Trainee","03.10.2016","30.05.2017","Bursa","Turkey",NA,NA,"","","",2017
21232257,2012,"02.06.2017",3.63,"ASELSAN","Aerospace & Defense","Production & Planning Engineer","04.10.2017","0000-00-00","Ankara","Turkey",NA,NA,"","","",2017
21232262,2012,"22.06.2017",3.23,"Türk Traktör","Auto, Truck & Motorcycle Manufacturers","Industrial Engineer","04.10.2017","11.05.2018","Sakarya","Turkey",1,2016,"University of Malaga","Malaga","Spain",2017
21232262,2012,"22.06.2017",3.23,"ASELSAN","Aerospace & Defense","Delivery Management Engineer","15.05.2018","04.08.2020","Ankara","Turkey",1,2016,"University of Malaga","Malaga","Spain",2017
21232262,2012,"22.06.2017",3.23,"ASELSAN","Aerospace & Defense","Project Manager","04.08.2020","0000-00-00","Ankara","Turkey",1,2016,"University of Malaga","Malaga","Spain",2017
21232276,2012,"02.06.2017",2.7,"BOTAŞ","Oil and Gas Transportation Services","Industrial Engineer","31.10.2019","0000-00-00","Ankara","Turkey",NA,NA,"","","",2017
21232281,2012,"04.02.2019",2.87,"Thales Bilişim","IT Services & Consulting","ERP Consultant","27.11.2017","30.05.2018","Ankara","Turkey",NA,NA,"","","",2019
21232295,2012,"02.06.2017",3.22,"Mercedes Benz Türk","Auto, Truck & Motorcycle Manufacturers","PEP Trainee","21.09.2016","31.05.2017","Aksaray","Turkey",NA,NA,"","","",2017
21232295,2012,"02.06.2017",3.22,"ASELSAN","Aerospace & Defense","Production & Planning Engineer","08.08.2017","0000-00-00","Ankara","Turkey",NA,NA,"","","",2017
21232301,2012,"08.06.2017",2.88,"Oyak-Renault Otomobil Fabrikaları","Auto, Truck & Motorcycle Manufacturers","Process Engineer","20.09.2017","23.11.2017","Bursa","Turkey",NA,NA,"","","",2017
21232301,2012,"08.06.2017",2.88,"İnoksan","Industrial Machinery & Equipment","Logistics Engineer","26.03.2018","0000-00-00","Bursa","Turkey",NA,NA,"","","",2017
21279241,2012,"05.06.2015",3.19,"Enerjisa","Electric Utilities","SAP Consultant","19.09.2016","0000-00-00","Ankara","Turkey",NA,NA,"","","",2015
21279269,2012,"05.06.2015",2.96,"Ceva Logistics","Logistics and Freight Transportation","FTL Operations","17.08.2015","19.02.2016","İstanbul","Turkey",NA,NA,"","","",2015
21279269,2012,"05.06.2015",2.96,"UNILEVER","Personal Products","Logistics Specialist","01.03.2016","06.08.2019","Kocaeli","Turkey",NA,NA,"","","",2015
21279269,2012,"05.06.2015",2.96,"Group Rocher / Flormar","Cosmetics","Senior Logistics Specialist","01.11.2019","09.04.2020","Kocaeli","Turkey",NA,NA,"","","",2015
21279269,2012,"05.06.2015",2.96,"Brisa Bridgestone","Tires & Rubber Products","Logistics Specialist","13.04.2020","26.11.2021","Kocaeli","Turkey",NA,NA,"","","",2015
21279269,2012,"05.06.2015",2.96,"Eczacıbaşı VitrA","Construction Materials, Supplies & Fittings","Logistics Executive","06.12.2021","0000-00-00","Eskişehir","Turkey",NA,NA,"","","",2015
21279313,2012,"05.06.2015",3.14,"Arçelik","Consumer Electronics","Logistics Engineer","06.02.2017","0000-00-00","Kocaeli","Turkey",NA,NA,"","","",2015
21279521,2012,"24.06.2019",2.56,"Evolamp Aydınlatma","Electrical Components & Equipment","Research & Development Engineer","28.01.2020","24.07.2020","Ankara","Turkey",NA,NA,"","","",2019
21279521,2012,"24.06.2019",2.56,"Comodo","Software","Software Engineer","11.10.2020","0000-00-00","Ankara","Turkey",NA,NA,"","","",2019
21331484,2013,"28.02.2019",3.4,"MEFA Group","Appliances, Tools & Housewares","Human Resources Intern","07.08.2017","25.03.2018","Ankara","Turkey",1,2018,"University of Lodz","Łódź","Poland",2019
21331484,2013,"28.02.2019",3.4,"Autoliv","Auto, Truck & Motorcycle Parts & Service","Supply Chain Specialist","08.02.2021","0000-00-00","İstanbul","Turkey",1,2018,"University of Lodz","Łódź","Poland",2019
21331484,2013,"28.02.2019",3.4,"Türk Traktör","Auto, Truck & Motorcycle Manufacturers","WCM Customer Service & Logistics Lead","27.03.2018","03.08.2018","Ankara","Turkey",1,2018,"University of Lodz","Łódź","Poland",2019
21331484,2013,"28.02.2019",3.4,"Vestel Elektronik","Consumer Electronics","Supply Chain Specialist","20.05.2019","05.02.2021","Manisa","Turkey",1,2018,"University of Lodz","Łódź","Poland",2019
21331498,2013,"04.03.2019",2.55,"Albert Genau","Construction Materials, Supplies & Fittings","Production Manager","15.08.2019","0000-00-00","Ankara","Turkey",NA,NA,"","","",2019
21331505,2013,"11.06.2018",3,"Türk Traktör","Auto, Truck & Motorcycle Manufacturers","Part-time Trainee","14.08.2017","08.06.2018","Ankara","Turkey",NA,NA,"","","",2018
21331505,2013,"11.06.2018",3,"ASELSAN","Aerospace & Defense","Production & Planning Engineer","07.02.2019","0000-00-00","Ankara","Turkey",NA,NA,"","","",2018
21331519,2013,"11.06.2018",2.57,"Abalıoğlu Yumurta ve Besicilik","Food Processing","Research & Development Expert","08.10.2018","0000-00-00","Denizli","Turkey",NA,NA,"","","",2018
21331524,2013,"24.06.2019",3.03,"TAI - TUSAŞ","Aerospace & Defense","Engineering Intern","26.11.2018","31.05.2019","Ankara","Turkey",NA,NA,"","","",2019
21331557,2013,"11.06.2018",3.61,"ASELSAN","Aerospace & Defense","Production & Planning Engineer","05.11.2018","0000-00-00","Ankara","Turkey",1,2016,"University of Malaga","Malaga","Spain",2018
21331576,2013,"16.09.2019",2.62,"Etohum","Other","Operations Assistant","24.02.2020","07.08.2020","İstanbul","Turkey",NA,NA,"","","",2019
21331576,2013,"16.09.2019",2.62,"ASELSAN","Aerospace & Defense","Project Financial Evaluation and Analysis Engineer","01.12.2020","0000-00-00","Ankara","Turkey",NA,NA,"","","",2019
21331581,2013,"21.06.2018",2.77,"SimBT Simülasyon Bilim ve Teknolojileri","Aerospace & Defense","Quality and Process Engineer","05.02.2019","01.04.2019","Ankara","Turkey",NA,NA,"","","",2018
21331581,2013,"21.06.2018",2.77,"UNILEVER","Personal Products","Order Validation Specialist","08.04.2019","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2018
21331581,2013,"21.06.2018",2.77,"UNILEVER","Personal Products","Performance Delivery Network-Deliver/Collect","16.02.2022","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2018
21331581,2013,"21.06.2018",2.77,"UNILEVER","Personal Products","Claims Specialist","01.04.2021","15.02.2022","İstanbul","Turkey",NA,NA,"","","",2018
21331595,2013,"27.06.2018",2.85,"Vestel Elektronik","Consumer Electronics","Cost Assistant Specialist","22.10.2019","20.08.2021","Manisa","Turkey",1,2016,"University of Malaga","Malaga","Spain",2018
21331595,2013,"27.06.2018",2.85,"Bluebird Nordic","Airlines","Technical Supply Engineer","03.11.2022","0000-00-00","Vilnius","Lithuania",1,2016,"University of Malaga","Malaga","Spain",2018
21331595,2013,"27.06.2018",2.85,"Freebird Airlines","Airlines","Technical Supply Engineer","01.03.2022","31.08.2022","İstanbul","Turkey",1,2016,"University of Malaga","Malaga","Spain",2018
21331595,2013,"27.06.2018",2.85,"Flokser Kimya","Chemicals: Commodity, Agricultural, Specialty","Puchasing Responsible","13.09.2021","14.02.2022","İstanbul","Turkey",1,2016,"University of Malaga","Malaga","Spain",2018
21331601,2013,"04.03.2019",2.48,"Ekomera","Consulting","SAP Consultant","05.10.2019","04.03.2020","Ankara","Turkey",NA,NA,"","","",2019
21331615,2013,"04.03.2019",2.83,"Aygersan","Auto Vehicles, Parts & Service Retailers","Marketing & Sales Engineer","17.06.2019","22.08.2019","Ankara","Turkey",1,2017,"RWTH Aachen University","Aachen","Germany",2019
21331615,2013,"04.03.2019",2.83,"MAN Türkiye","Auto, Truck & Motorcycle Manufacturers","Business Analyst","17.08.2020","0000-00-00","Ankara","Turkey",1,2017,"RWTH Aachen University","Aachen","Germany",2019
21331629,2013,"11.06.2018",2.92,"Bilgi Teknolojileri ve İletişim Kurumu","Public Sector","ICT Expert","02.07.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2018
21331634,2013,"16.02.2018",2.86,"MAN Türkiye","Auto, Truck & Motorcycle Manufacturers","Research & Development Engineer","21.05.2018","21.05.2019","Ankara","Turkey",1,2015,"University of Malaga","Malaga","Spain",2018
21331634,2013,"16.02.2018",2.86,"Pegasus Hava Taşımacılığı","Airport Services","Cost Analysis Specialst","10.06.2019","0000-00-00","İstanbul","Turkey",1,2015,"University of Malaga","Malaga","Spain",2018
21331648,2013,"25.08.2017",2.99,"KPMG","Consulting","IT Auditor","02.10.2017","25.09.2018","İstanbul","Turkey",NA,NA,"","","",2017
21331648,2013,"25.08.2017",2.99,"TAI - TUSAŞ","Aerospace & Defense","Enterprise Resource Management Engineer","01.10.2018","23.12.2020","Ankara","Turkey",NA,NA,"","","",2017
21331648,2013,"25.08.2017",2.99,"KPMG","Consulting","Senior IT Auditor","24.12.2020","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2017
21331653,2013,"04.03.2019",2.46,"A101","Retail Supermarket","Business Analyst","16.01.2020","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2019
21331667,2013,"11.06.2018",2.61,"SimBT Simülasyon Bilim ve Teknolojileri","Aerospace & Defense","Project Engineer","20.03.2019","28.02.2020","Ankara","Turkey",NA,NA,"","","",2018
21331667,2013,"11.06.2018",2.61,"Tarnet","Software","Product Owner","04.03.2020","30.09.2020","Ankara","Turkey",NA,NA,"","","",2018
21331667,2013,"11.06.2018",2.61,"Turkish Airlines Technology","IT Services & Consulting","Team Lead","01.11.2022","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2018
21331667,2013,"11.06.2018",2.61,"Turkish Airlines Technology","IT Services & Consulting","Business Analyst","05.10.2020","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2018
21331672,2013,"24.06.2019",3.23,"Vestel","Consumer Electronics","Planning Engineer","24.09.2019","0000-00-00","Manisa","Turkey",NA,NA,"","","",2019
21331691,2013,"17.08.2018",2.68,"itelligence Türkiye","IT Services & Consulting","SAP Consultant","11.03.2019","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2018
21331706,2013,"26.08.2019",2.89,"Justsnap Technology","IT Services & Consulting","Data Scientist","28.09.2020","0000-00-00","İstanbul","Turkey",1,2016,"University of Malaga","Malaga","Spain",2019
21331711,2013,"11.06.2018",3.41,"Mercedes Benz Türk","Auto, Truck & Motorcycle Manufacturers","PEP Trainee","13.11.2017","01.06.2018","Aksaray","Turkey",NA,NA,"","","",2018
21331711,2013,"11.06.2018",3.41,"HUGO BOSS","Apparel & Accessories","Management Trainee","03.09.2018","0000-00-00","İzmir","Turkey",NA,NA,"","","",2018
21331711,2013,"11.06.2018",3.41,"HUGO BOSS","Apparel & Accessories","Production Engineer","25.01.2019","23.10.2019","İzmir","Turkey",NA,NA,"","","",2018
21331711,2013,"11.06.2018",3.41,"Philip Morris Sigara ve Tütüncülük","Tobacco","Process Lead","11.11.2019","0000-00-00","İzmir","Turkey",NA,NA,"","","",2018
21331725,2013,"11.06.2018",2.51,"Thales Bilişim","IT Services & Consulting","ERP Consultant","16.10.2016","0000-00-00","Ankara","Turkey",NA,NA,"","","",2018
21331725,2013,"11.06.2018",2.51,"Sedat Tahir","Paper Packaging","Commercial Planning & Reporting Analyst","11.06.2018","05.07.2019","Ankara","Turkey",NA,NA,"","","",2018
21331725,2013,"11.06.2018",2.51,"Bilişim A.Ş.","IT Services & Consulting","Sales Manager","12.05.2019","0000-00-00","Ankara","Turkey",NA,NA,"","","",2018
21331739,2013,"11.06.2018",3.17,"ASELSAN","Aerospace & Defense","Part-Time Quality Management Engineer","24.05.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2018
21331739,2013,"11.06.2018",3.17,"ASELSAN","Aerospace & Defense","Quality Management Engineer","02.07.2018","30.06.2021","Ankara","Turkey",NA,NA,"","","",2018
21331739,2013,"11.06.2018",3.17,"ASELSAN","Aerospace & Defense","Airworthiness Certification Engineer","01.07.2021","0000-00-00","","Turkey",NA,NA,"","","",2018
21331744,2013,"11.06.2018",2.98,"Autoliv","Auto, Truck & Motorcycle Parts & Service","Supply Chain Engineer","16.07.2018","0000-00-00","Kocaeli","Turkey",NA,NA,"","","",2018
21331744,2013,"11.06.2018",2.98,"ASELSAN","Aerospace & Defense","Production Planning & Control Engineer","11.02.2019","0000-00-00","","Turkey",NA,NA,"","","",2018
21331763,2013,"11.06.2018",3.01,"ASELSAN","Aerospace & Defense","Project Planning Engineer","05.11.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2018
21331782,2013,"11.06.2018",3.23,"MEFA Group","Appliances, Tools & Housewares","Part-time Trainee","25.09.2017","27.10.2017","Ankara","Turkey",NA,NA,"","","",2018
21331782,2013,"11.06.2018",3.23,"Türk Traktör","Auto, Truck & Motorcycle Manufacturers","Part-time Trainee","01.11.2017","08.06.2018","Ankara","Turkey",NA,NA,"","","",2018
21331782,2013,"11.06.2018",3.23,"ASELSAN","Aerospace & Defense","Project Engineer","01.10.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2018
21331796,2013,"04.02.2019",2.6,"Hiperteknoloji Savunma","Aerospace & Defense","Production & Planning Engineer","08.04.2019","31.10.2020","Ankara","Turkey",NA,NA,"","","",2019
21331796,2013,"04.02.2019",2.6,"ASTOR Transformatör","Electrical Components & Equipment","Planning Engineer","01.07.2021","0000-00-00","Ankara","Turkey",NA,NA,"","","",2019
21331802,2013,"11.06.2018",3,"ASELSAN","Aerospace & Defense","Quality Management Engineer","12.10.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2018
21331816,2013,"04.03.2019",2.74,"STM","Aerospace & Defense","Industrial Engineer","01.01.2020","24.12.2021","","Turkey",NA,NA,"","","",2019
21331816,2013,"04.03.2019",2.74,"STG Engineering","Aerospace & Defense","Industrial and System Engineer","14.10.2019","14.10.2020","Ankara","Turkey",NA,NA,"","","",2019
21331816,2013,"04.03.2019",2.74,"FORD Otosan","Auto, Truck & Motorcycle Manufacturers","Procurement Engineer","29.12.2021","0000-00-00","","Turkey",NA,NA,"","","",2019
21331816,2013,"04.03.2019",2.74,"STG Engineering","Aerospace & Defense","Project Engineer","14.10.2020","26.12.2021","Ankara","Turkey",NA,NA,"","","",2019
21331821,2013,"21.06.2018",2.81,"Vestel Elektronik","Consumer Electronics","Production & Planning Engineer","01.04.2019","28.05.2020","Manisa","Turkey",NA,NA,"","","",2018
21331821,2013,"21.06.2018",2.81,"ASELSAN","Aerospace & Defense","ILS Planning & Analysis Engineer","01.06.2020","0000-00-00","Ankara","Turkey",NA,NA,"","","",2018
21331835,2013,"21.06.2018",3.3,"itelligence Türkiye","IT Services & Consulting","SAP PLM Consultant","15.04.2019","14.07.2021","İstanbul","Turkey",1,2017,"RWTH Aachen University","Aachen","Germany",2018
21331835,2013,"21.06.2018",3.3,"Accenture","Consulting","Senior Consultant","02.08.2021","0000-00-00","Utrecht","Netherlands",1,2017,"RWTH Aachen University","Aachen","Germany",2018
21331849,2013,"05.09.2018",2.8,"Tosyalı Toyo Çelik","Steel","Production Planning Engineer","07.04.2021","0000-00-00","Osmaniye","Turkey",NA,NA,"","","",2018
21331868,2013,"07.02.2019",2.64,"Zorlu Holding","Textiles & Leather Goods","Assistant Business Development Specialist","02.09.2019","15.08.2020","","Turkey",NA,NA,"","","",2019
21331868,2013,"07.02.2019",2.64,"Arçelik","Consumer Electronics","Project Engineer","07.03.2022","0000-00-00","Ankara","Turkey",NA,NA,"","","",2019
21331868,2013,"07.02.2019",2.64,"Yapı ve Kredi Bankası","Banks","Commercial Banking Assistant Portfolio Manager","01.02.2021","10.04.2021","Ankara","Turkey",NA,NA,"","","",2019
21331873,2013,"11.06.2018",2.48,"PRM Yazılım","Consulting","Consultant","25.02.2019","06.12.2019","Ankara","Turkey",NA,NA,"","","",2018
21331873,2013,"11.06.2018",2.48,"ETİ Gıda Sanayi ve Ticaret","Food Processing","Project Specialist","16.12.2019","06.11.2020","Eskişehir","Turkey",NA,NA,"","","",2018
21331873,2013,"11.06.2018",2.48,"Beat Software Solutions","IT Services & Consulting","Consultant","03.01.2021","0000-00-00","Ankara","Turkey",NA,NA,"","","",2018
21331887,2013,"11.06.2018",3.14,"Enerjisa","Electric Utilities","IT Specialist","09.07.2018","09.09.2018","Ankara","Turkey",NA,NA,"","","",2018
21331887,2013,"11.06.2018",3.14,"ASELSAN","Aerospace & Defense","Production & Planning Engineer","14.09.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2018
21331892,2013,"11.06.2018",2.69,"Kuveyt Türk Katılım Bankası","Banks","Assistant Inspector","01.07.2019","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2018
21331892,2013,"11.06.2018",2.69,"ASELSAN","Aerospace & Defense","Project Evaluation and Analysis Engineer","01.06.2022","0000-00-00","Ankara","Turkey",NA,NA,"","","",2018
21331907,2013,"04.02.2019",2.47,"SPRO Teknoloji","Consulting","SAP PM Consultant","15.04.2019","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2019
21331912,2013,"11.06.2018",3.73,"Statkraft","Energy","Working Student in Sales and Product Development","01.06.2019","27.12.2019","Düsseldorf","Germany",1,2016,"RWTH Aachen University","Aachen","Germany",2018
21331912,2013,"11.06.2018",3.73,"P&G","Household Products","TUW and Sustainability Manager","15.10.2020","0000-00-00","Frankfurt Am Main","Germany",1,2016,"RWTH Aachen University","Aachen","Germany",2018
21331945,2013,"11.06.2018",3.22,"ASELSAN","Aerospace & Defense","Part-Time Production Planning Engineer","18.04.2018","30.06.2018","Ankara","Turkey",NA,NA,"","","",2018
21331945,2013,"11.06.2018",3.22,"ASELSAN","Aerospace & Defense","Production & Planning Engineer","01.07.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2018
21331959,2013,"11.06.2018",2.66,"Abalıoğlu Yumurta ve Besicilik","Food Processing","Purchasing Engineer","13.05.2019","0000-00-00","Denizli","Turkey",NA,NA,"","","",2018
21331964,2013,"04.02.2019",2.61,"Anova Proje & Danışmanlık","Aerospace & Defense","Project Management Engineer","27.07.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2019
21331964,2013,"04.02.2019",2.61,"ASELSAN","Aerospace & Defense","Planning Engineer","16.08.2021","0000-00-00","Ankara","Turkey",NA,NA,"","","",2019
21331964,2013,"04.02.2019",2.61,"DEİCO","Industrial Machinery & Equipment","Project Management Engineer","23.09.2020","06.08.2021","Ankara","Turkey",NA,NA,"","","",2019
21331978,2013,"11.06.2018",2.67,"LC Waikiki","Textiles & Leather Goods","International Store Merchandiser","20.08.2018","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2018
21331983,2013,"11.06.2018",3.12,"ASELSAN","Aerospace & Defense","Part-Time Production Planning Engineer","02.05.2018","0000-00-00","Ankara","Turkey",1,2016,"University of Malaga","Malaga","Spain",2018
21331997,2013,"02.06.2017",3.2,"ASPİLSAN","Energy","Business Development Engineer","19.03.2018","27.03.2019","Kayseri","Turkey",NA,NA,"","","",2017
21331997,2013,"02.06.2017",3.2,"Simfer","Consumer Electronics","Production & Planning Engineer","01.04.2019","0000-00-00","","Turkey",NA,NA,"","","",2017
21331997,2013,"02.06.2017",3.2,"HES Kablo","Electrical Components & Equipment","Software Developer","01.10.2019","0000-00-00","Kayseri","Turkey",NA,NA,"","","",2017
21380429,2013,"16.05.2019",2.91,"KAREL","Electrical Components & Equipment","Industrial Engineer","04.11.2019","04.04.2020","Ankara","Turkey",NA,NA,"","","",2019
21380429,2013,"16.05.2019",2.91,"Yıldız Holding","Food Processing","Data Scientist","04.01.2021","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2019
21383013,2013,"23.03.2017",3.45,"DEVS Yazılım ve İletişim Teknolojileri A.Ş.","Software","Business Analyst","26.08.2021","0000-00-00","Ankara","Turkey",1,2016,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2017
21383013,2013,"23.03.2017",3.45,"Bisoft Information Technology","IT Services & Consulting","Business Analyst","01.02.2016","01.04.2016","Ankara","Turkey",1,2016,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2017
21383065,2013,"26.10.2017",2.83,"FORD Otosan","Auto, Truck & Motorcycle Manufacturers","Industrial Engineer","19.03.2018","19.06.2020","Eskişehir","Turkey",NA,NA,"","","",2017
21383065,2013,"26.10.2017",2.83,"Nurol Technology","IT Services & Consulting","Production Engineer","22.06.2020","01.11.2021","Ankara","Turkey",NA,NA,"","","",2017
21383065,2013,"26.10.2017",2.83,"Nurol Technology","IT Services & Consulting","Lead of Production","01.11.2021","0000-00-00","Ankara","Turkey",NA,NA,"","","",2017
21400906,2014,"11.06.2018",3.21,"THY - Türk Hava Yolları","Airlines","Purchasing Specialist","08.10.2018","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2018
21403062,2014,"17.08.2018",3.1,"UNILEVER","Personal Products","Order Validation Specialist","21.02.2019","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2018
21430381,2014,"11.06.2018",2.72,"Verart Grup İç Mimarlık ve Mühendislik","Construction & Engineering","Foreign Trade Assistant Specialist","21.09.2017","21.12.2017","Ankara","Turkey",NA,NA,"","","",2018
21430381,2014,"11.06.2018",2.72,"Enerjisa","Electric Utilities","ERP Specialist","17.09.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2018
21430395,2014,"10.10.2019",3.13,"TAI - TUSAŞ","Aerospace & Defense","Engineering Intern","19.11.2018","31.05.2019","Ankara","Turkey",1,2017,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2019
21430395,2014,"10.10.2019",3.13,"Vodafone","Telecommunication Services","Contract Management Specialist","03.07.2020","19.10.2020","Ankara","Turkey",1,2017,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2019
21430401,2014,"24.06.2019",3.05,"TAI - TUSAŞ","Aerospace & Defense","Engineering Intern","19.11.2018","31.05.2019","Ankara","Turkey",NA,NA,"","","",2019
21430401,2014,"24.06.2019",3.05,"TAI - TUSAŞ","Aerospace & Defense","Project Engineer","05.08.2019","0000-00-00","Ankara","Turkey",NA,NA,"","","",2019
21430415,2014,"24.06.2019",2.78,"LC Waikiki","Textiles & Leather Goods","International Store Merchandiser","15.06.2020","11.01.2021","İstanbul","Turkey",1,2017,"Technical University of Liberec","Liberec","Czech Republic",2019
21430415,2014,"24.06.2019",2.78,"Vilsan İlaç","Chemicals: Commodity, Agricultural, Specialty","Production Specialist","03.10.2022","0000-00-00","Ankara","Turkey",1,2017,"Technical University of Liberec","Liberec","Czech Republic",2019
21430429,2014,"08.08.2019",3.07,"Ekol Lojistik","Logistics and Freight Transportation","Planning and Business Development Assistant Specialist","15.02.2021","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2019
21430434,2014,"29.04.2020",3.01,"ASELSAN","Aerospace & Defense","Project Engineer","15.11.2021","0000-00-00","Ankara","Turkey",1,2019,"University of Malaga","Malaga","Spain",2020
21430434,2014,"29.04.2020",3.01,"Garanti Bankası","Banks","Risk Technology Business Development Associate","07.09.2020","08.11.2021","İstanbul","Turkey",1,2019,"University of Malaga","Malaga","Spain",2020
21430448,2014,"11.06.2018",3.26,"Garanti Teknoloji","IT Services & Consulting","Business Analyst","03.09.2018","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2018
21430467,2014,"04.02.2019",3,"Bites Savunma Havacılık Uzay","Aerospace & Defense","Augmented Reality Engineer","21.12.2020","0000-00-00","Ankara","Turkey",1,2017,"Technical University of Liberec","Liberec","Czech Republic",2019
21430467,2014,"04.02.2019",3,"MildMania","Software","Junior Game Developer","31.08.2020","18.12.2020","Ankara","Turkey",1,2017,"Technical University of Liberec","Liberec","Czech Republic",2019
21430472,2014,"08.08.2019",2.84,"ASELSAN","Aerospace & Defense","Project Engineer","18.10.2021","0000-00-00","Ankara","Turkey",NA,NA,"","","",2019
21430472,2014,"08.08.2019",2.84,"Türk Traktör","Auto, Truck & Motorcycle Manufacturers","Process and Application Development Engineer","01.03.2021","08.10.2021","Ankara","Turkey",NA,NA,"","","",2019
21430472,2014,"08.08.2019",2.84,"Optima Mühendislik","Heavy Machinery & Vehicles","Sales Support Engineer","01.09.2020","28.02.2021","Ankara","Turkey",NA,NA,"","","",2019
21430486,2014,"06.07.2020",2.9,"T-Kalıp","Aerospace & Defense","Production Planning Engineer","14.09.2020","0000-00-00","Ankara","Turkey",NA,NA,"","","",2020
